Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,left_button,right_button,advice,orderno,trialno,ShowProgressBar,image,prob_blue_corr,prob_group_corr,corr_ans,group_corr,group_choice,blue_pos,indiv_vol,soc_vol,ITI_1,ITI_2,ITI_3,ITI_4,condition
289,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,59,26,1,Screen 1,Zone1,continue_button,2372.4,,,,,0,1,0,,,,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,109,58,,,0.15,0.15,0,0,1,1,Stable,Volatile,3.597,0.878,0.903,2.143,expert
290,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,59,26,2,individual,Zone4,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,109,58,,,0.15,0.15,0,0,1,1,Stable,Volatile,3.597,0.878,0.903,2.143,expert
291,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,59,26,3,offer,Zone2,response_button_image,2502.699999999255,,,redBox.png,1,0,1,0,,,,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,109,58,,,0.15,0.15,0,0,1,1,Stable,Volatile,3.597,0.878,0.903,2.143,expert
292,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,59,26,4,feedback_l,Zone7,timelimit_screen,1999.5999999999767,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,109,58,,,0.15,0.15,0,0,1,1,Stable,Volatile,3.597,0.878,0.903,2.143,expert
293,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,59,26,6,end,Zone1,timelimit_screen,150.20000000001164,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,109,58,,,0.15,0.15,0,0,1,1,Stable,Volatile,3.597,0.878,0.903,2.143,expert
294,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,60,27,1,Screen 1,Zone1,continue_button,3105,,,,,0,1,0,,,,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,110,59,,,0.15,0.15,0,0,1,1,Stable,Volatile,3.319,1.987,1.029,1.101,expert
295,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,60,27,2,individual,Zone4,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,110,59,,,0.15,0.15,0,0,1,1,Stable,Volatile,3.319,1.987,1.029,1.101,expert
296,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,60,27,3,offer,bluebox,response_button_image,1700.800000000745,,,yellowBox.png,1,1,0,0,,,,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,110,59,,,0.15,0.15,0,0,1,1,Stable,Volatile,3.319,1.987,1.029,1.101,expert
297,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,60,27,5,feedback_r,Zone7,timelimit_screen,1999.7000000000116,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,110,59,,,0.15,0.15,0,0,1,1,Stable,Volatile,3.319,1.987,1.029,1.101,expert
298,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,60,27,6,end,Zone1,timelimit_screen,149.90000000002328,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,110,59,,,0.15,0.15,0,0,1,1,Stable,Volatile,3.319,1.987,1.029,1.101,expert
299,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,61,28,1,Screen 1,Zone1,continue_button,3465.900000002235,,,,,0,1,0,,,,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,11,60,,,0.15,0.15,0,1,0,0,Stable,Volatile,3.924,1.786,1.231,2.58,expert
300,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,61,28,2,individual,Zone4,timelimit_screen,999.7000000000116,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,11,60,,,0.15,0.15,0,1,0,0,Stable,Volatile,3.924,1.786,1.231,2.58,expert
301,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,61,28,3,offer,Zone2,response_button_image,1713.1000000014901,,,yellowBox.png,1,1,0,0,,,,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,11,60,,,0.15,0.15,0,1,0,0,Stable,Volatile,3.924,1.786,1.231,2.58,expert
302,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,61,28,4,feedback_l,Zone7,timelimit_screen,2000.0999999999767,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,11,60,,,0.15,0.15,0,1,0,0,Stable,Volatile,3.924,1.786,1.231,2.58,expert
303,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,61,28,6,end,Zone1,timelimit_screen,149.79999999998836,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,11,60,,,0.15,0.15,0,1,0,0,Stable,Volatile,3.924,1.786,1.231,2.58,expert
304,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,62,33,1,Screen 1,Zone1,continue_button,1821.800000000745,,,,,0,1,0,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,12,61,,,0.85,0.15,1,0,0,1,Stable,Stable,1.176,0.626,1.395,2.546,inexpert
305,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,62,33,2,individual,Zone4,timelimit_screen,999.7000000000116,,,,,0,1,0,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,12,61,,,0.85,0.15,1,0,0,1,Stable,Stable,1.176,0.626,1.395,2.546,inexpert
306,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,62,33,3,offer,Zone3,response_button_image,1134.6000000014901,,,yellowBox.png,1,0,1,0,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,12,61,,,0.85,0.15,1,0,0,1,Stable,Stable,1.176,0.626,1.395,2.546,inexpert
307,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,62,33,5,feedback_r,Zone7,timelimit_screen,1999.6999999999534,,,,,0,1,0,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,12,61,,,0.85,0.15,1,0,0,1,Stable,Stable,1.176,0.626,1.395,2.546,inexpert
308,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,62,33,6,end,Zone1,timelimit_screen,150.70000000001164,,,,,0,1,0,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,12,61,,,0.85,0.15,1,0,0,1,Stable,Stable,1.176,0.626,1.395,2.546,inexpert
309,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,63,29,1,Screen 1,Zone1,continue_button,1363.300000000745,,,,,0,1,0,,,,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,13,62,,,0.85,0.15,1,0,0,0,Stable,Stable,2.664,1.748,0.651,1.723,inexpert
310,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,63,29,2,individual,Zone4,timelimit_screen,1000.0999999999767,,,,,0,1,0,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,13,62,,,0.85,0.15,1,0,0,0,Stable,Stable,2.664,1.748,0.651,1.723,inexpert
311,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,63,29,3,offer,Zone2,response_button_image,1665.800000000745,,,yellowBox.png,1,0,1,0,,,,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,13,62,,,0.85,0.15,1,0,0,0,Stable,Stable,2.664,1.748,0.651,1.723,inexpert
312,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,63,29,4,feedback_l,Zone7,timelimit_screen,1999.7000000000116,,,,,0,1,0,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,13,62,,,0.85,0.15,1,0,0,0,Stable,Stable,2.664,1.748,0.651,1.723,inexpert
313,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,63,29,6,end,Zone1,timelimit_screen,150.09999999997672,,,,,0,1,0,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,13,62,,,0.85,0.15,1,0,0,0,Stable,Stable,2.664,1.748,0.651,1.723,inexpert
314,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,64,34,1,Screen 1,Zone1,continue_button,1124.8999999985099,,,,,0,1,0,,,,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,14,63,,,0.85,0.15,1,1,1,0,Stable,Stable,3.092,1.42,1.307,2.647,inexpert
315,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,64,34,2,individual,Zone4,timelimit_screen,1000.1999999999534,,,,,0,1,0,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,14,63,,,0.85,0.15,1,1,1,0,Stable,Stable,3.092,1.42,1.307,2.647,inexpert
316,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,64,34,3,offer,Zone2,response_button_image,1724.1000000014901,,,yellowBox.png,1,0,1,0,,,,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,14,63,,,0.85,0.15,1,1,1,0,Stable,Stable,3.092,1.42,1.307,2.647,inexpert
317,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,64,34,4,feedback_l,Zone7,timelimit_screen,1999.5,,,,,0,1,0,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,14,63,,,0.85,0.15,1,1,1,0,Stable,Stable,3.092,1.42,1.307,2.647,inexpert
318,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,64,34,6,end,Zone1,timelimit_screen,150.19999999995343,,,,,0,1,0,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,14,63,,,0.85,0.15,1,1,1,0,Stable,Stable,3.092,1.42,1.307,2.647,inexpert
319,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,65,30,1,Screen 1,Zone1,continue_button,923.9000000022352,,,,,0,1,0,,,,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,15,64,,,0.85,0.15,1,0,0,0,Stable,Stable,3.244,1.836,1.584,2.714,inexpert
320,1.72106E+12,15/07/2024 15:45,1.72106E+12,1,15/07/2024 16:45,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,65,30,2,individual,Zone4,timelimit_screen,999.8999999999651,,,,,0,1,0,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,15,64,,,0.85,0.15,1,0,0,0,Stable,Stable,3.244,1.836,1.584,2.714,inexpert
321,1.72106E+12,15/07/2024 15:46,1.72106E+12,1,15/07/2024 16:46,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,65,30,3,offer,Zone2,response_button_image,1472.5,,,yellowBox.png,1,0,1,0,,,,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,15,64,,,0.85,0.15,1,0,0,0,Stable,Stable,3.244,1.836,1.584,2.714,inexpert
322,1.72106E+12,15/07/2024 15:46,1.72106E+12,1,15/07/2024 16:46,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,65,30,4,feedback_l,Zone7,timelimit_screen,1999.399999999965,,,,,0,1,0,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,15,64,,,0.85,0.15,1,0,0,0,Stable,Stable,3.244,1.836,1.584,2.714,inexpert
323,1.72106E+12,15/07/2024 15:46,1.72106E+12,1,15/07/2024 16:46,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,65,30,6,end,Zone1,timelimit_screen,149.80000000004657,,,,,0,1,0,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,15,64,,,0.85,0.15,1,0,0,0,Stable,Stable,3.244,1.836,1.584,2.714,inexpert
324,1.72106E+12,15/07/2024 15:46,1.72106E+12,1,15/07/2024 16:46,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,66,31,1,Screen 1,Zone1,continue_button,2083.699999999255,,,,,0,1,0,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,16,65,,,0.85,0.15,1,1,1,1,Stable,Stable,3.42,1.433,1.924,1.235,inexpert
325,1.72106E+12,15/07/2024 15:46,1.72106E+12,1,15/07/2024 16:46,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,66,31,2,individual,Zone4,timelimit_screen,999.4000000000233,,,,,0,1,0,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,16,65,,,0.85,0.15,1,1,1,1,Stable,Stable,3.42,1.433,1.924,1.235,inexpert
326,1.72106E+12,15/07/2024 15:46,1.72106E+12,1,15/07/2024 16:46,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,66,31,3,offer,bluebox,response_button_image,1481.199999999255,,,yellowBox.png,1,0,1,0,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,16,65,,,0.85,0.15,1,1,1,1,Stable,Stable,3.42,1.433,1.924,1.235,inexpert
327,1.72106E+12,15/07/2024 15:46,1.72106E+12,1,15/07/2024 16:46,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,66,31,5,feedback_r,Zone7,timelimit_screen,1999.7999999999884,,,,,0,1,0,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,16,65,,,0.85,0.15,1,1,1,1,Stable,Stable,3.42,1.433,1.924,1.235,inexpert
328,1.72106E+12,15/07/2024 15:46,1.72106E+12,1,15/07/2024 16:46,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,66,31,6,end,Zone1,timelimit_screen,149.89999999996508,,,,,0,1,0,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,16,65,,,0.85,0.15,1,1,1,1,Stable,Stable,3.42,1.433,1.924,1.235,inexpert
329,1.72106E+12,15/07/2024 15:46,1.72106E+12,1,15/07/2024 16:46,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,67,32,1,Screen 1,Zone1,continue_button,1240.3999999985099,,,,,0,1,0,,,,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,17,66,,,0.15,0.15,0,1,0,0,Stable,Stable,3.067,1.244,0.639,2.176,inexpert
330,1.72106E+12,15/07/2024 15:46,1.72106E+12,1,15/07/2024 16:46,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,67,32,2,individual,Zone4,timelimit_screen,1000.3000000000466,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,17,66,,,0.15,0.15,0,1,0,0,Stable,Stable,3.067,1.244,0.639,2.176,inexpert
331,1.72106E+12,15/07/2024 15:46,1.72106E+12,1,15/07/2024 16:46,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,67,32,3,offer,Zone2,response_button_image,839.5,,,yellowBox.png,1,1,0,0,,,,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,17,66,,,0.15,0.15,0,1,0,0,Stable,Stable,3.067,1.244,0.639,2.176,inexpert
332,1.72106E+12,15/07/2024 15:46,1.72106E+12,1,15/07/2024 16:46,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,67,32,4,feedback_l,Zone7,timelimit_screen,1999.7000000000116,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,17,66,,,0.15,0.15,0,1,0,0,Stable,Stable,3.067,1.244,0.639,2.176,inexpert
333,1.72106E+12,15/07/2024 15:46,1.72106E+12,1,15/07/2024 16:46,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,67,32,6,end,Zone1,timelimit_screen,150.09999999997672,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,17,66,,,0.15,0.15,0,1,0,0,Stable,Stable,3.067,1.244,0.639,2.176,inexpert
334,1.72106E+12,15/07/2024 15:46,1.72106E+12,1,15/07/2024 16:46,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,68,35,1,Screen 1,Zone1,continue_button,3424.5,,,,,0,1,0,,,,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,18,67,,,0.15,0.15,0,0,1,0,Stable,Stable,2.462,1.66,1.836,2.126,inexpert
335,1.72106E+12,15/07/2024 15:46,1.72106E+12,1,15/07/2024 16:46,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,68,35,2,individual,Zone4,timelimit_screen,999.4000000000233,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,18,67,,,0.15,0.15,0,0,1,0,Stable,Stable,2.462,1.66,1.836,2.126,inexpert
336,1.72106E+12,15/07/2024 15:46,1.72106E+12,1,15/07/2024 16:46,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,68,35,3,offer,Zone3,response_button_image,2013.699999999255,,,redBox.png,1,0,1,0,,,,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,18,67,,,0.15,0.15,0,0,1,0,Stable,Stable,2.462,1.66,1.836,2.126,inexpert
337,1.72106E+12,15/07/2024 15:46,1.72106E+12,1,15/07/2024 16:46,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,68,35,5,feedback_r,Zone7,timelimit_screen,1999.5,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,18,67,,,0.15,0.15,0,0,1,0,Stable,Stable,2.462,1.66,1.836,2.126,inexpert
338,1.72106E+12,15/07/2024 15:46,1.72106E+12,1,15/07/2024 16:46,183183,5,task-cj2d,,38979070,7,11344874,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,,SLS,2,schedule_A,schedule_A,68,35,6,end,Zone1,timelimit_screen,149.79999999998836,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,18,67,,,0.15,0.15,0,0,1,0,Stable,Stable,2.462,1.66,1.836,2.126,inexpert
