EventIndex,UTCTimestamp,UTCDate,LocalTimestamp,LocalTimezone,LocalDate,ExperimentID,ExperimentVersion,TreeNodeKey,RepeatKey,ScheduleID,ParticipantPublicID,ParticipantPrivateID,ParticipantStartingGroup,ParticipantStatus,ParticipantCompletionCode,ParticipantExternalSessionID,ParticipantDeviceType,ParticipantDevice,ParticipantOS,ParticipantBrowser,ParticipantMonitorSize,ParticipantViewportSize,Checkpoint,TaskName,TaskVersion,randomiser_6z9f,branch_kxy7,checkpoint_tqwf,branch_rtog,branch_7dgx,checkpoint_mqen,branch_yx2c,branch_3n8o,branch_f1s6,branch_x6l7,branch_21hs,checkpoint_iz27,checkpoint_sry6,Spreadsheet,SpreadsheetName,SpreadsheetRow,TrialNumber,ScreenNumber,ScreenName,ZoneName,ZoneType,ReactionTime,ReactionOnset,ResponseType,Response,Attempt,Correct,Incorrect,Dishonest,XCoordinate,YCoordinate,TimedOut,randomise_blocks,randomise_trials,display,ANSWER,left_button,right_button,advice,orderno,trialno,ShowProgressBar,image,prob_blue_corr,prob_group_corr,corr_ans,group_corr,group_choice,blue_pos,indiv_vol,soc_vol,ITI_1,ITI_2,ITI_3,ITI_4,condition
167,1673464274432,11/01/2023 19:11:14,1673464274412,0,11/01/2023 19:11:14,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,34,20,5,feedback_r,Zone7,timelimit_screen,2002,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,64,33,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Volatile,3.672,0.828,0.513,2.059,expert
168,1673464274577,11/01/2023 19:11:14,1673464274563,0,11/01/2023 19:11:14,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,34,20,6,end,Zone1,timelimit_screen,150,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,64,33,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Volatile,3.672,0.828,0.513,2.059,expert
169,1673464275151,11/01/2023 19:11:15,1673464275142,0,11/01/2023 19:11:15,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,35,14,1,Screen 1,Zone1,continue_button,565,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,65,34,NaN,NaN,0.85,0.15,1,1,1,1,Stable,Volatile,2.261,0.866,1.811,2.849,expert
170,1673464276260,11/01/2023 19:11:16,1673464276131,0,11/01/2023 19:11:16,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,35,14,2,individual,Zone4,timelimit_screen,1002,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,65,34,NaN,NaN,0.85,0.15,1,1,1,1,Stable,Volatile,2.261,0.866,1.811,2.849,expert
171,1673464277432,11/01/2023 19:11:17,1673464277290,0,11/01/2023 19:11:17,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,35,14,3,offer,Zone2,response_button_image,1151,NaN,NaN,redBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,65,34,NaN,NaN,0.85,0.15,1,1,1,1,Stable,Volatile,2.261,0.866,1.811,2.849,expert
172,1673464279314,11/01/2023 19:11:19,1673464279284,0,11/01/2023 19:11:19,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,35,14,4,feedback_l,Zone7,timelimit_screen,2003,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,65,34,NaN,NaN,0.85,0.15,1,1,1,1,Stable,Volatile,2.261,0.866,1.811,2.849,expert
173,1673464279448,11/01/2023 19:11:19,1673464279435,0,11/01/2023 19:11:19,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,35,14,6,end,Zone1,timelimit_screen,150,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,65,34,NaN,NaN,0.85,0.15,1,1,1,1,Stable,Volatile,2.261,0.866,1.811,2.849,expert
174,1673464280024,11/01/2023 19:11:20,1673464280013,0,11/01/2023 19:11:20,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,36,21,1,Screen 1,Zone1,continue_button,565,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,66,35,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Volatile,1.807,1.029,1.634,2.092,expert
175,1673464281016,11/01/2023 19:11:21,1673464281003,0,11/01/2023 19:11:21,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,36,21,2,individual,Zone4,timelimit_screen,1001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,66,35,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Volatile,1.807,1.029,1.634,2.092,expert
176,1673464281910,11/01/2023 19:11:21,1673464281892,0,11/01/2023 19:11:21,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,36,21,3,offer,Zone3,response_button_image,879.999999999971,NaN,NaN,yellowBox.png,1,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,66,35,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Volatile,1.807,1.029,1.634,2.092,expert
177,1673464283913,11/01/2023 19:11:23,1673464283890,0,11/01/2023 19:11:23,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,36,21,5,feedback_r,Zone7,timelimit_screen,2002,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,66,35,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Volatile,1.807,1.029,1.634,2.092,expert
178,1673464284054,11/01/2023 19:11:24,1673464284040,0,11/01/2023 19:11:24,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,36,21,6,end,Zone1,timelimit_screen,150,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,66,35,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Volatile,1.807,1.029,1.634,2.092,expert
179,1673464284941,11/01/2023 19:11:24,1673464284930,0,11/01/2023 19:11:24,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,37,22,1,Screen 1,Zone1,continue_button,872,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,67,36,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Volatile,1.151,1.861,1.887,2.899,expert
180,1673464285939,11/01/2023 19:11:25,1673464285925,0,11/01/2023 19:11:25,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,37,22,2,individual,Zone4,timelimit_screen,1001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,67,36,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Volatile,1.151,1.861,1.887,2.899,expert
181,1673464286994,11/01/2023 19:11:26,1673464286977,0,11/01/2023 19:11:26,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,37,22,3,offer,Zone3,response_button_image,1042.99999999997,NaN,NaN,yellowBox.png,1,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,67,36,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Volatile,1.151,1.861,1.887,2.899,expert
182,1673464289232,11/01/2023 19:11:29,1673464288978,0,11/01/2023 19:11:28,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,37,22,5,feedback_r,Zone7,timelimit_screen,2003,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,67,36,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Volatile,1.151,1.861,1.887,2.899,expert
183,1673464289356,11/01/2023 19:11:29,1673464289128,0,11/01/2023 19:11:29,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,37,22,6,end,Zone1,timelimit_screen,150,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,67,36,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Volatile,1.151,1.861,1.887,2.899,expert
184,1673464289832,11/01/2023 19:11:29,1673464289823,0,11/01/2023 19:11:29,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,38,23,1,Screen 1,Zone1,continue_button,680,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,68,37,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Volatile,3.143,0.601,0.966,2.277,expert
185,1673464290828,11/01/2023 19:11:30,1673464290814,0,11/01/2023 19:11:30,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,38,23,2,individual,Zone4,timelimit_screen,1001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,68,37,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Volatile,3.143,0.601,0.966,2.277,expert
186,1673464291659,11/01/2023 19:11:31,1673464291645,0,11/01/2023 19:11:31,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,38,23,3,offer,Zone3,response_button_image,822,NaN,NaN,yellowBox.png,1,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,68,37,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Volatile,3.143,0.601,0.966,2.277,expert
187,1673464293652,11/01/2023 19:11:33,1673464293633,0,11/01/2023 19:11:33,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,38,23,5,feedback_r,Zone7,timelimit_screen,2002,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,68,37,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Volatile,3.143,0.601,0.966,2.277,expert
188,1673464293794,11/01/2023 19:11:33,1673464293783,0,11/01/2023 19:11:33,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,38,23,6,end,Zone1,timelimit_screen,150,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,68,37,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Volatile,3.143,0.601,0.966,2.277,expert
189,1673464294544,11/01/2023 19:11:34,1673464294514,0,11/01/2023 19:11:34,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,39,15,1,Screen 1,Zone1,continue_button,716.999999999971,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,69,38,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Volatile,3.571,1.899,0.828,1.353,expert
190,1673464295515,11/01/2023 19:11:35,1673464295502,0,11/01/2023 19:11:35,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,39,15,2,individual,Zone4,timelimit_screen,1001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,69,38,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Volatile,3.571,1.899,0.828,1.353,expert
191,1673464296596,11/01/2023 19:11:36,1673464296573,0,11/01/2023 19:11:36,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,39,15,3,offer,Zone2,response_button_image,1063,NaN,NaN,yellowBox.png,1,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,69,38,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Volatile,3.571,1.899,0.828,1.353,expert
192,1673464298586,11/01/2023 19:11:38,1673464298572,0,11/01/2023 19:11:38,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,39,15,4,feedback_l,Zone7,timelimit_screen,2002,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,69,38,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Volatile,3.571,1.899,0.828,1.353,expert
193,1673464298730,11/01/2023 19:11:38,1673464298721,0,11/01/2023 19:11:38,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,39,15,6,end,Zone1,timelimit_screen,149,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,69,38,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Volatile,3.571,1.899,0.828,1.353,expert
194,1673464299318,11/01/2023 19:11:39,1673464299296,0,11/01/2023 19:11:39,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,40,24,1,Screen 1,Zone1,continue_button,561,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,70,39,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Volatile,1.933,0.664,1.748,1.622,expert
195,1673464300308,11/01/2023 19:11:40,1673464300290,0,11/01/2023 19:11:40,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,40,24,2,individual,Zone4,timelimit_screen,1001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,70,39,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Volatile,1.933,0.664,1.748,1.622,expert
196,1673464301184,11/01/2023 19:11:41,1673464301174,0,11/01/2023 19:11:41,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,40,24,3,offer,Zone3,response_button_image,877,NaN,NaN,yellowBox.png,1,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,70,39,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Volatile,1.933,0.664,1.748,1.622,expert
197,1673464303191,11/01/2023 19:11:43,1673464303176,0,11/01/2023 19:11:43,111483,6,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330620,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,40,24,5,feedback_r,Zone7,timelimit_screen,2003,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,70,39,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Volatile,1.933,0.664,1.748,1.622,expert
