EventIndex,UTCTimestamp,UTCDate,LocalTimestamp,LocalTimezone,LocalDate,ExperimentID,ExperimentVersion,TreeNodeKey,RepeatKey,ScheduleID,ParticipantPublicID,ParticipantPrivateID,ParticipantStartingGroup,ParticipantStatus,ParticipantCompletionCode,ParticipantExternalSessionID,ParticipantDeviceType,ParticipantDevice,ParticipantOS,ParticipantBrowser,ParticipantMonitorSize,ParticipantViewportSize,Checkpoint,TaskName,TaskVersion,randomiser_6z9f,branch_kxy7,checkpoint_tqwf,branch_rtog,branch_7dgx,checkpoint_mqen,branch_yx2c,branch_3n8o,branch_f1s6,branch_x6l7,branch_21hs,Spreadsheet,SpreadsheetName,SpreadsheetRow,TrialNumber,ScreenNumber,ScreenName,ZoneName,ZoneType,ReactionTime,ReactionOnset,ResponseType,Response,Attempt,Correct,Incorrect,Dishonest,XCoordinate,YCoordinate,TimedOut,randomise_blocks,randomise_trials,display,ANSWER,left_button,right_button,advice,orderno,trialno,ShowProgressBar,image,prob_blue_corr,prob_group_corr,corr_ans,group_corr,group_choice,blue_pos,indiv_vol,soc_vol,ITI_1,ITI_2,ITI_3,ITI_4,condition
111,1671139078647,15/12/2022 21:17:58,1671139078618,0,15/12/2022 21:17:58,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,23,11,3,offer,Zone2,response_button_image,509,NaN,NaN,blueBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_right,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,43,22,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Stable,3.622,1.319,1.193,1.067,inexpert
112,1671139080803,15/12/2022 21:18:00,1671139080597,0,15/12/2022 21:18:00,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,23,11,4,feedback_l,Zone7,timelimit_screen,1994,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,43,22,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Stable,3.622,1.319,1.193,1.067,inexpert
113,1671139080892,15/12/2022 21:18:00,1671139080753,0,15/12/2022 21:18:00,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,23,11,6,end,Zone1,timelimit_screen,156,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,43,22,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Stable,3.622,1.319,1.193,1.067,inexpert
114,1671139081387,15/12/2022 21:18:01,1671139081349,0,15/12/2022 21:18:01,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,24,12,1,Screen 1,Zone1,continue_button,574.999999999985,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,44,23,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.731,0.853,2,1.202,inexpert
115,1671139082373,15/12/2022 21:18:02,1671139082341,0,15/12/2022 21:18:02,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,24,12,2,individual,Zone4,timelimit_screen,1003,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,44,23,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.731,0.853,2,1.202,inexpert
116,1671139082936,15/12/2022 21:18:02,1671139082897,0,15/12/2022 21:18:02,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,24,12,3,offer,Zone2,response_button_image,545,NaN,NaN,greenBox.png,1,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,44,23,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.731,0.853,2,1.202,inexpert
117,1671139084923,15/12/2022 21:18:04,1671139084889,0,15/12/2022 21:18:04,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,24,12,4,feedback_l,Zone7,timelimit_screen,2005,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,44,23,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.731,0.853,2,1.202,inexpert
118,1671139085074,15/12/2022 21:18:05,1671139085045,0,15/12/2022 21:18:05,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,24,12,6,end,Zone1,timelimit_screen,155,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,44,23,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.731,0.853,2,1.202,inexpert
119,1671139087117,15/12/2022 21:18:07,1671139087081,0,15/12/2022 21:18:07,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,25,13,1,Screen 1,Zone1,continue_button,2017.00000000001,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,45,24,NaN,NaN,0.85,0.15,1,1,1,1,Stable,Stable,2.109,1.798,1.508,2.782,inexpert
120,1671139088120,15/12/2022 21:18:08,1671139088079,0,15/12/2022 21:18:08,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,25,13,2,individual,Zone4,timelimit_screen,1003,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,45,24,NaN,NaN,0.85,0.15,1,1,1,1,Stable,Stable,2.109,1.798,1.508,2.782,inexpert
121,1671139088886,15/12/2022 21:18:08,1671139088840,0,15/12/2022 21:18:08,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,25,13,3,offer,bluebox,response_button_image,750,NaN,NaN,greenBox.png,1,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,45,24,NaN,NaN,0.85,0.15,1,1,1,1,Stable,Stable,2.109,1.798,1.508,2.782,inexpert
122,1671139090882,15/12/2022 21:18:10,1671139090840,0,15/12/2022 21:18:10,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,25,13,5,feedback_r,Zone7,timelimit_screen,2003,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,45,24,NaN,NaN,0.85,0.15,1,1,1,1,Stable,Stable,2.109,1.798,1.508,2.782,inexpert
123,1671139091030,15/12/2022 21:18:11,1671139090995,0,15/12/2022 21:18:10,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,25,13,6,end,Zone1,timelimit_screen,155,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,45,24,NaN,NaN,0.85,0.15,1,1,1,1,Stable,Stable,2.109,1.798,1.508,2.782,inexpert
124,1671139094056,15/12/2022 21:18:14,1671139094012,0,15/12/2022 21:18:14,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,26,12,1,Screen 1,Zone1,continue_button,2993,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,46,25,NaN,NaN,0.85,0.15,1,1,1,0,Stable,Stable,2.916,1.294,1.962,2.361,inexpert
125,1671139095034,15/12/2022 21:18:15,1671139095000,0,15/12/2022 21:18:15,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,26,12,2,individual,Zone4,timelimit_screen,1005,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,46,25,NaN,NaN,0.85,0.15,1,1,1,0,Stable,Stable,2.916,1.294,1.962,2.361,inexpert
126,1671139097051,15/12/2022 21:18:17,1671139096832,0,15/12/2022 21:18:16,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,26,12,3,offer,Zone2,response_button_image,1820.99999999997,NaN,NaN,greenBox.png,1,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,46,25,NaN,NaN,0.85,0.15,1,1,1,0,Stable,Stable,2.916,1.294,1.962,2.361,inexpert
127,1671139098870,15/12/2022 21:18:18,1671139098829,0,15/12/2022 21:18:18,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,26,12,4,feedback_l,Zone7,timelimit_screen,2001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,46,25,NaN,NaN,0.85,0.15,1,1,1,0,Stable,Stable,2.916,1.294,1.962,2.361,inexpert
128,1671139099339,15/12/2022 21:18:19,1671139098983,0,15/12/2022 21:18:18,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,26,12,6,end,Zone1,timelimit_screen,154,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,46,25,NaN,NaN,0.85,0.15,1,1,1,0,Stable,Stable,2.916,1.294,1.962,2.361,inexpert
129,1671139101240,15/12/2022 21:18:21,1671139101066,0,15/12/2022 21:18:21,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,27,13,1,Screen 1,Zone1,continue_button,2062,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,47,26,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Stable,2.487,1.697,1.13,1.286,inexpert
130,1671139102285,15/12/2022 21:18:22,1671139102067,0,15/12/2022 21:18:22,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,27,13,2,individual,Zone4,timelimit_screen,1004,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,47,26,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Stable,2.487,1.697,1.13,1.286,inexpert
131,1671139103896,15/12/2022 21:18:23,1671139103862,0,15/12/2022 21:18:23,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,27,13,3,offer,Zone3,response_button_image,1783.00000000003,NaN,NaN,greenBox.png,1,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,47,26,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Stable,2.487,1.697,1.13,1.286,inexpert
132,1671139105956,15/12/2022 21:18:25,1671139105864,0,15/12/2022 21:18:25,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,27,13,5,feedback_r,Zone7,timelimit_screen,2005,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,47,26,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Stable,2.487,1.697,1.13,1.286,inexpert
133,1671139106039,15/12/2022 21:18:26,1671139106009,0,15/12/2022 21:18:26,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,27,13,6,end,Zone1,timelimit_screen,145,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,47,26,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Stable,2.487,1.697,1.13,1.286,inexpert
134,1671139106729,15/12/2022 21:18:26,1671139106691,0,15/12/2022 21:18:26,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,28,14,1,Screen 1,Zone1,continue_button,663,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,48,27,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,3.824,1.634,0.992,2.244,inexpert
135,1671139107725,15/12/2022 21:18:27,1671139107683,0,15/12/2022 21:18:27,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,28,14,2,individual,Zone4,timelimit_screen,1006,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,48,27,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,3.824,1.634,0.992,2.244,inexpert
136,1671139108192,15/12/2022 21:18:28,1671139108150,0,15/12/2022 21:18:28,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,28,14,3,offer,bluebox,response_button_image,455,NaN,NaN,blueBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,48,27,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,3.824,1.634,0.992,2.244,inexpert
137,1671139110188,15/12/2022 21:18:30,1671139110146,0,15/12/2022 21:18:30,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,28,14,5,feedback_r,Zone7,timelimit_screen,2002,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,48,27,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,3.824,1.634,0.992,2.244,inexpert
138,1671139110352,15/12/2022 21:18:30,1671139110302,0,15/12/2022 21:18:30,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,28,14,6,end,Zone1,timelimit_screen,156,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,48,27,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,3.824,1.634,0.992,2.244,inexpert
139,1671139111187,15/12/2022 21:18:31,1671139111145,0,15/12/2022 21:18:31,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,29,14,1,Screen 1,Zone1,continue_button,819,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,49,28,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Stable,2.84,1.937,1.723,2.815,inexpert
140,1671139112200,15/12/2022 21:18:32,1671139112144,0,15/12/2022 21:18:32,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,29,14,2,individual,Zone4,timelimit_screen,1001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,49,28,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Stable,2.84,1.937,1.723,2.815,inexpert
141,1671139112363,15/12/2022 21:18:32,1671139112325,0,15/12/2022 21:18:32,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,29,14,3,offer,Zone2,response_button_image,169,NaN,NaN,blueBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_right,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,49,28,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Stable,2.84,1.937,1.723,2.815,inexpert
142,1671139114350,15/12/2022 21:18:34,1671139114319,0,15/12/2022 21:18:34,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,29,14,4,feedback_l,Zone7,timelimit_screen,2006,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,49,28,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Stable,2.84,1.937,1.723,2.815,inexpert
143,1671139114510,15/12/2022 21:18:34,1671139114474,0,15/12/2022 21:18:34,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,29,14,6,end,Zone1,timelimit_screen,155,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,49,28,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Stable,2.84,1.937,1.723,2.815,inexpert
144,1671139115261,15/12/2022 21:18:35,1671139115179,0,15/12/2022 21:18:35,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,30,15,1,Screen 1,Zone1,continue_button,683,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,50,29,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Stable,2.941,1.71,0.664,1.336,inexpert
145,1671139116208,15/12/2022 21:18:36,1671139116155,0,15/12/2022 21:18:36,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25980797,BLIND,7674790,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,30,15,2,individual,Zone4,timelimit_screen,992,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,50,29,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Stable,2.941,1.71,0.664,1.336,inexpert
