EventIndex,UTCTimestamp,UTCDate,LocalTimestamp,LocalTimezone,LocalDate,ExperimentID,ExperimentVersion,TreeNodeKey,RepeatKey,ScheduleID,ParticipantPublicID,ParticipantPrivateID,ParticipantStartingGroup,ParticipantStatus,ParticipantCompletionCode,ParticipantExternalSessionID,ParticipantDeviceType,ParticipantDevice,ParticipantOS,ParticipantBrowser,ParticipantMonitorSize,ParticipantViewportSize,Checkpoint,TaskName,TaskVersion,randomiser_6z9f,branch_kxy7,checkpoint_tqwf,branch_rtog,branch_7dgx,checkpoint_mqen,branch_yx2c,branch_3n8o,branch_f1s6,branch_x6l7,branch_21hs,checkpoint_iz27,checkpoint_sry6,Spreadsheet,SpreadsheetName,SpreadsheetRow,TrialNumber,ScreenNumber,ScreenName,ZoneName,ZoneType,ReactionTime,ReactionOnset,ResponseType,Response,Attempt,Correct,Incorrect,Dishonest,XCoordinate,YCoordinate,TimedOut,randomise_blocks,randomise_trials,display,ANSWER,left_button,right_button,advice,orderno,trialno,ShowProgressBar,image,prob_blue_corr,prob_group_corr,corr_ans,group_corr,group_choice,blue_pos,indiv_vol,soc_vol,ITI_1,ITI_2,ITI_3,ITI_4,condition
78,1673379878951,10/01/2023 19:44:38,1673379878676,0,10/01/2023 19:44:38,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,16,8,6,end,Zone1,timelimit_screen,150,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,26,15,NaN,NaN,0.85,0.15,1,1,1,1,Stable,Stable,2.689,1.067,1.697,2.731,inexpert
79,1673379879788,10/01/2023 19:44:39,1673379879764,0,10/01/2023 19:44:39,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,17,9,1,Screen 1,Zone1,continue_button,1075,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,27,16,NaN,NaN,0.15,0.15,0,1,0,0,Stable,Stable,1.378,0.689,0.878,2.076,inexpert
80,1673379880808,10/01/2023 19:44:40,1673379880762,0,10/01/2023 19:44:40,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,17,9,2,individual,Zone4,timelimit_screen,1002,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,27,16,NaN,NaN,0.15,0.15,0,1,0,0,Stable,Stable,1.378,0.689,0.878,2.076,inexpert
81,1673379881788,10/01/2023 19:44:41,1673379881767,0,10/01/2023 19:44:41,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,17,9,3,offer,Zone2,response_button_image,997,NaN,NaN,greenBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_left,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,27,16,NaN,NaN,0.15,0.15,0,1,0,0,Stable,Stable,1.378,0.689,0.878,2.076,inexpert
82,1673379883781,10/01/2023 19:44:43,1673379883765,0,10/01/2023 19:44:43,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,17,9,4,feedback_l,Zone7,timelimit_screen,2002,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,27,16,NaN,NaN,0.15,0.15,0,1,0,0,Stable,Stable,1.378,0.689,0.878,2.076,inexpert
83,1673379884695,10/01/2023 19:44:44,1673379883915,0,10/01/2023 19:44:43,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,17,9,6,end,Zone1,timelimit_screen,151,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,27,16,NaN,NaN,0.15,0.15,0,1,0,0,Stable,Stable,1.378,0.689,0.878,2.076,inexpert
84,1673379885237,10/01/2023 19:44:45,1673379885210,0,10/01/2023 19:44:45,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,18,8,1,Screen 1,Zone1,continue_button,1280,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,greenBox.png,blueBox.png,greenBox.png,al2_uncon.png,28,17,NaN,NaN,0.15,0.15,0,1,0,1,Stable,Stable,2.714,0.739,1.975,1.134,inexpert
85,1673379886238,10/01/2023 19:44:46,1673379886201,0,10/01/2023 19:44:46,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,18,8,2,individual,Zone4,timelimit_screen,1001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,greenBox.png,blueBox.png,greenBox.png,al2_uncon.png,28,17,NaN,NaN,0.15,0.15,0,1,0,1,Stable,Stable,2.714,0.739,1.975,1.134,inexpert
86,1673379887205,10/01/2023 19:44:47,1673379887189,0,10/01/2023 19:44:47,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,18,8,3,offer,Zone3,response_button_image,980,NaN,NaN,greenBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_right,greenBox.png,blueBox.png,greenBox.png,al2_uncon.png,28,17,NaN,NaN,0.15,0.15,0,1,0,1,Stable,Stable,2.714,0.739,1.975,1.134,inexpert
87,1673379889204,10/01/2023 19:44:49,1673379889187,0,10/01/2023 19:44:49,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,18,8,5,feedback_r,Zone7,timelimit_screen,2002,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,greenBox.png,blueBox.png,greenBox.png,al2_uncon.png,28,17,NaN,NaN,0.15,0.15,0,1,0,1,Stable,Stable,2.714,0.739,1.975,1.134,inexpert
88,1673379889365,10/01/2023 19:44:49,1673379889337,0,10/01/2023 19:44:49,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,18,8,6,end,Zone1,timelimit_screen,149,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,greenBox.png,blueBox.png,greenBox.png,al2_uncon.png,28,17,NaN,NaN,0.15,0.15,0,1,0,1,Stable,Stable,2.714,0.739,1.975,1.134,inexpert
89,1673379890348,10/01/2023 19:44:50,1673379890329,0,10/01/2023 19:44:50,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,19,9,1,Screen 1,Zone1,continue_button,978,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,29,18,NaN,NaN,0.15,0.15,0,0,1,0,Stable,Stable,3.874,0.676,1.496,1.639,inexpert
90,1673379891804,10/01/2023 19:44:51,1673379891323,0,10/01/2023 19:44:51,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,19,9,2,individual,Zone4,timelimit_screen,1000,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,29,18,NaN,NaN,0.15,0.15,0,0,1,0,Stable,Stable,3.874,0.676,1.496,1.639,inexpert
91,1673379893031,10/01/2023 19:44:53,1673379893017,0,10/01/2023 19:44:53,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,19,9,3,offer,Zone3,response_button_image,1686,NaN,NaN,blueBox.png,1,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,29,18,NaN,NaN,0.15,0.15,0,0,1,0,Stable,Stable,3.874,0.676,1.496,1.639,inexpert
92,1673379895028,10/01/2023 19:44:55,1673379895010,0,10/01/2023 19:44:55,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,19,9,5,feedback_r,Zone7,timelimit_screen,2002,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,29,18,NaN,NaN,0.15,0.15,0,0,1,0,Stable,Stable,3.874,0.676,1.496,1.639,inexpert
93,1673379895186,10/01/2023 19:44:55,1673379895160,0,10/01/2023 19:44:55,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,19,9,6,end,Zone1,timelimit_screen,150,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,29,18,NaN,NaN,0.15,0.15,0,0,1,0,Stable,Stable,3.874,0.676,1.496,1.639,inexpert
94,1673379896937,10/01/2023 19:44:56,1673379896910,0,10/01/2023 19:44:56,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,20,10,1,Screen 1,Zone1,continue_button,1731.99999999999,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,30,19,NaN,NaN,0.15,0.15,0,1,0,0,Stable,Stable,1.252,1.193,0.853,2.681,inexpert
95,1673379897915,10/01/2023 19:44:57,1673379897897,0,10/01/2023 19:44:57,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,20,10,2,individual,Zone4,timelimit_screen,1001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,30,19,NaN,NaN,0.15,0.15,0,1,0,0,Stable,Stable,1.252,1.193,0.853,2.681,inexpert
96,1673379899080,10/01/2023 19:44:59,1673379899047,0,10/01/2023 19:44:59,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,20,10,3,offer,bluebox,response_button_image,1142.00000000001,NaN,NaN,blueBox.png,1,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,30,19,NaN,NaN,0.15,0.15,0,1,0,0,Stable,Stable,1.252,1.193,0.853,2.681,inexpert
97,1673379901060,10/01/2023 19:45:01,1673379901033,0,10/01/2023 19:45:01,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,20,10,5,feedback_r,Zone7,timelimit_screen,2002,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,30,19,NaN,NaN,0.15,0.15,0,1,0,0,Stable,Stable,1.252,1.193,0.853,2.681,inexpert
98,1673379901191,10/01/2023 19:45:01,1673379901183,0,10/01/2023 19:45:01,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,20,10,6,end,Zone1,timelimit_screen,151,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,30,19,NaN,NaN,0.15,0.15,0,1,0,0,Stable,Stable,1.252,1.193,0.853,2.681,inexpert
99,1673379902041,10/01/2023 19:45:02,1673379902017,0,10/01/2023 19:45:02,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,21,10,1,Screen 1,Zone1,continue_button,817,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,41,20,NaN,NaN,0.15,0.15,0,0,1,0,Stable,Stable,3.521,1.723,1.37,1.655,inexpert
100,1673379903026,10/01/2023 19:45:03,1673379903002,0,10/01/2023 19:45:03,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,21,10,2,individual,Zone4,timelimit_screen,1001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,41,20,NaN,NaN,0.15,0.15,0,0,1,0,Stable,Stable,3.521,1.723,1.37,1.655,inexpert
101,1673379903947,10/01/2023 19:45:03,1673379903918,0,10/01/2023 19:45:03,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,21,10,3,offer,Zone2,response_button_image,907,NaN,NaN,greenBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,41,20,NaN,NaN,0.15,0.15,0,0,1,0,Stable,Stable,3.521,1.723,1.37,1.655,inexpert
102,1673379905940,10/01/2023 19:45:05,1673379905905,0,10/01/2023 19:45:05,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,21,10,4,feedback_l,Zone7,timelimit_screen,2002,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,41,20,NaN,NaN,0.15,0.15,0,0,1,0,Stable,Stable,3.521,1.723,1.37,1.655,inexpert
103,1673379906078,10/01/2023 19:45:06,1673379906054,0,10/01/2023 19:45:06,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,21,10,6,end,Zone1,timelimit_screen,150,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,41,20,NaN,NaN,0.15,0.15,0,0,1,0,Stable,Stable,3.521,1.723,1.37,1.655,inexpert
104,1673379907322,10/01/2023 19:45:07,1673379907294,0,10/01/2023 19:45:07,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,22,11,1,Screen 1,Zone1,continue_button,1225.00000000001,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,42,21,NaN,NaN,0.85,0.15,1,1,1,1,Stable,Stable,2.336,0.651,1.685,2.882,inexpert
105,1673379908319,10/01/2023 19:45:08,1673379908291,0,10/01/2023 19:45:08,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,22,11,2,individual,Zone4,timelimit_screen,1001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,42,21,NaN,NaN,0.85,0.15,1,1,1,1,Stable,Stable,2.336,0.651,1.685,2.882,inexpert
106,1673379909378,10/01/2023 19:45:09,1673379909341,0,10/01/2023 19:45:09,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,22,11,3,offer,Zone2,response_button_image,1040.99999999999,NaN,NaN,blueBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,42,21,NaN,NaN,0.85,0.15,1,1,1,1,Stable,Stable,2.336,0.651,1.685,2.882,inexpert
107,1673379911357,10/01/2023 19:45:11,1673379911327,0,10/01/2023 19:45:11,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,22,11,4,feedback_l,Zone7,timelimit_screen,2001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,42,21,NaN,NaN,0.85,0.15,1,1,1,1,Stable,Stable,2.336,0.651,1.685,2.882,inexpert
108,1673379911506,10/01/2023 19:45:11,1673379911477,0,10/01/2023 19:45:11,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,22,11,6,end,Zone1,timelimit_screen,151,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,42,21,NaN,NaN,0.85,0.15,1,1,1,1,Stable,Stable,2.336,0.651,1.685,2.882,inexpert
109,1673379912253,10/01/2023 19:45:12,1673379912210,0,10/01/2023 19:45:12,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,23,11,1,Screen 1,Zone1,continue_button,718,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,43,22,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Stable,3.622,1.319,1.193,1.067,inexpert
110,1673379913222,10/01/2023 19:45:13,1673379913197,0,10/01/2023 19:45:13,111483,6,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307575,BLIND,7766470,NaN,complete,NaN,63bdb974d4e9ba2e6133b400,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1920x1080,1679x1017,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,23,11,2,individual,Zone4,timelimit_screen,1001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,43,22,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Stable,3.622,1.319,1.193,1.067,inexpert
