EventIndex,UTCTimestamp,UTCDate,LocalTimestamp,LocalTimezone,LocalDate,ExperimentID,ExperimentVersion,TreeNodeKey,RepeatKey,ScheduleID,ParticipantPublicID,ParticipantPrivateID,ParticipantStartingGroup,ParticipantStatus,ParticipantCompletionCode,ParticipantExternalSessionID,ParticipantDeviceType,ParticipantDevice,ParticipantOS,ParticipantBrowser,ParticipantMonitorSize,ParticipantViewportSize,Checkpoint,TaskName,TaskVersion,randomiser_6z9f,branch_kxy7,checkpoint_tqwf,branch_rtog,branch_7dgx,checkpoint_mqen,branch_yx2c,branch_3n8o,branch_f1s6,branch_x6l7,branch_21hs,checkpoint_iz27,checkpoint_sry6,Spreadsheet,SpreadsheetName,SpreadsheetRow,TrialNumber,ScreenNumber,ScreenName,ZoneName,ZoneType,ReactionTime,ReactionOnset,ResponseType,Response,Attempt,Correct,Incorrect,Dishonest,XCoordinate,YCoordinate,TimedOut,randomise_blocks,randomise_trials,display,ANSWER,left_button,right_button,advice,orderno,trialno,ShowProgressBar,image,prob_blue_corr,prob_group_corr,corr_ans,group_corr,group_choice,blue_pos,indiv_vol,soc_vol,ITI_1,ITI_2,ITI_3,ITI_4,condition
146,1673456872947,11/01/2023 17:07:52,1673456872957,0,11/01/2023 17:07:52,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,30,15,3,offer,Zone2,response_button_image,1506.89999997616,NaN,NaN,blueBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_right,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,50,29,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Stable,2.941,1.71,0.664,1.336,inexpert
147,1673456874927,11/01/2023 17:07:54,1673456874945,0,11/01/2023 17:07:54,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,30,15,4,feedback_l,Zone7,timelimit_screen,2000.03899999999,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,50,29,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Stable,2.941,1.71,0.664,1.336,inexpert
148,1673456875078,11/01/2023 17:07:55,1673456875095,0,11/01/2023 17:07:55,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,30,15,6,end,Zone1,timelimit_screen,149.831999999995,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,50,29,NaN,NaN,0.85,0.15,1,0,0,1,Stable,Stable,2.941,1.71,0.664,1.336,inexpert
149,1673456875643,11/01/2023 17:07:55,1673456875661,0,11/01/2023 17:07:55,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,31,15,1,Screen 1,Zone1,continue_button,555.300000071526,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,61,30,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,2.79,1.735,0.601,2.345,inexpert
150,1673456876634,11/01/2023 17:07:56,1673456876645,0,11/01/2023 17:07:56,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,31,15,2,individual,Zone4,timelimit_screen,1000.09,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,61,30,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,2.79,1.735,0.601,2.345,inexpert
151,1673456877485,11/01/2023 17:07:57,1673456877502,0,11/01/2023 17:07:57,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,31,15,3,offer,bluebox,response_button_image,851.5,NaN,NaN,blueBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,61,30,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,2.79,1.735,0.601,2.345,inexpert
152,1673456879464,11/01/2023 17:07:59,1673456879495,0,11/01/2023 17:07:59,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,31,15,5,feedback_r,Zone7,timelimit_screen,2000.038,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,61,30,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,2.79,1.735,0.601,2.345,inexpert
153,1673456879615,11/01/2023 17:07:59,1673456879645,0,11/01/2023 17:07:59,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,31,15,6,end,Zone1,timelimit_screen,149.902000000002,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,61,30,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,2.79,1.735,0.601,2.345,inexpert
154,1673456880141,11/01/2023 17:08:00,1673456880172,0,11/01/2023 17:08:00,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,32,16,1,Screen 1,Zone1,continue_button,515.800000071526,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,62,31,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Volatile,2.538,1.672,1.143,1.555,inexpert
155,1673456881132,11/01/2023 17:08:01,1673456881162,0,11/01/2023 17:08:01,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,32,16,2,individual,Zone4,timelimit_screen,999.589000000007,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,62,31,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Volatile,2.538,1.672,1.143,1.555,inexpert
156,1673456882345,11/01/2023 17:08:02,1673456882355,0,11/01/2023 17:08:02,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,32,16,3,offer,Zone2,response_button_image,1187.60000002384,NaN,NaN,greenBox.png,1,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,62,31,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Volatile,2.538,1.672,1.143,1.555,inexpert
157,1673456884332,11/01/2023 17:08:04,1673456884345,0,11/01/2023 17:08:04,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,32,16,4,feedback_l,Zone7,timelimit_screen,2000.049,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,62,31,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Volatile,2.538,1.672,1.143,1.555,inexpert
158,1673456884480,11/01/2023 17:08:04,1673456884495,0,11/01/2023 17:08:04,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,32,16,6,end,Zone1,timelimit_screen,149.976999999984,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,62,31,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Volatile,2.538,1.672,1.143,1.555,inexpert
159,1673456885509,11/01/2023 17:08:05,1673456885531,0,11/01/2023 17:08:05,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,33,16,1,Screen 1,Zone1,continue_button,1024.80000007153,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,63,32,NaN,NaN,0.85,0.85,1,0,0,0,Volatile,Volatile,2.739,1.13,0.815,1.387,inexpert
160,1673456887671,11/01/2023 17:08:07,1673456886529,0,11/01/2023 17:08:06,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,33,16,2,individual,Zone4,timelimit_screen,999.90399999998,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,63,32,NaN,NaN,0.85,0.85,1,0,0,0,Volatile,Volatile,2.739,1.13,0.815,1.387,inexpert
161,1673456887865,11/01/2023 17:08:07,1673456887615,0,11/01/2023 17:08:07,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,33,16,3,offer,bluebox,response_button_image,1080.20000004768,NaN,NaN,blueBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,63,32,NaN,NaN,0.85,0.85,1,0,0,0,Volatile,Volatile,2.739,1.13,0.815,1.387,inexpert
162,1673456889594,11/01/2023 17:08:09,1673456889612,0,11/01/2023 17:08:09,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,33,16,5,feedback_r,Zone7,timelimit_screen,1999.88699999999,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,63,32,NaN,NaN,0.85,0.85,1,0,0,0,Volatile,Volatile,2.739,1.13,0.815,1.387,inexpert
163,1673456889741,11/01/2023 17:08:09,1673456889762,0,11/01/2023 17:08:09,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,33,16,6,end,Zone1,timelimit_screen,149.986000000004,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,63,32,NaN,NaN,0.85,0.85,1,0,0,0,Volatile,Volatile,2.739,1.13,0.815,1.387,inexpert
164,1673456893937,11/01/2023 17:08:13,1673456893959,0,11/01/2023 17:08:13,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,34,17,1,Screen 1,Zone1,continue_button,4186.10000002384,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,64,33,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Volatile,3.672,0.828,0.513,2.059,inexpert
165,1673456894928,11/01/2023 17:08:14,1673456894945,0,11/01/2023 17:08:14,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,34,17,2,individual,Zone4,timelimit_screen,999.947000000015,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,64,33,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Volatile,3.672,0.828,0.513,2.059,inexpert
166,1673456895375,11/01/2023 17:08:15,1673456895387,0,11/01/2023 17:08:15,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,34,17,3,offer,Zone2,response_button_image,436.700000047684,NaN,NaN,blueBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,64,33,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Volatile,3.672,0.828,0.513,2.059,inexpert
167,1673456897351,11/01/2023 17:08:17,1673456897379,0,11/01/2023 17:08:17,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,34,17,4,feedback_l,Zone7,timelimit_screen,2000.21300000002,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,64,33,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Volatile,3.672,0.828,0.513,2.059,inexpert
168,1673456897514,11/01/2023 17:08:17,1673456897529,0,11/01/2023 17:08:17,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,34,17,6,end,Zone1,timelimit_screen,150.047999999981,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,64,33,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Volatile,3.672,0.828,0.513,2.059,inexpert
169,1673456898002,11/01/2023 17:08:18,1673456898033,0,11/01/2023 17:08:18,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,35,18,1,Screen 1,Zone1,continue_button,493.899999976158,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,65,34,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Volatile,2.261,0.866,1.811,2.849,inexpert
170,1673456899002,11/01/2023 17:08:19,1673456899029,0,11/01/2023 17:08:19,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,35,18,2,individual,Zone4,timelimit_screen,999.891999999993,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,65,34,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Volatile,2.261,0.866,1.811,2.849,inexpert
171,1673456900489,11/01/2023 17:08:20,1673456900510,0,11/01/2023 17:08:20,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,35,18,3,offer,bluebox,response_button_image,1476,NaN,NaN,greenBox.png,1,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,65,34,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Volatile,2.261,0.866,1.811,2.849,inexpert
172,1673456902483,11/01/2023 17:08:22,1673456902495,0,11/01/2023 17:08:22,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,35,18,5,feedback_r,Zone7,timelimit_screen,1999.89999999999,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,65,34,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Volatile,2.261,0.866,1.811,2.849,inexpert
173,1673456902628,11/01/2023 17:08:22,1673456902645,0,11/01/2023 17:08:22,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,35,18,6,end,Zone1,timelimit_screen,150.004000000015,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,65,34,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Volatile,2.261,0.866,1.811,2.849,inexpert
174,1673456904169,11/01/2023 17:08:24,1673456904199,0,11/01/2023 17:08:24,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,36,19,1,Screen 1,Zone1,continue_button,1544,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,66,35,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Volatile,1.807,1.029,1.634,2.092,inexpert
175,1673456905181,11/01/2023 17:08:25,1673456905196,0,11/01/2023 17:08:25,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,36,19,2,individual,Zone4,timelimit_screen,1000.022,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,66,35,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Volatile,1.807,1.029,1.634,2.092,inexpert
176,1673456906895,11/01/2023 17:08:26,1673456906926,0,11/01/2023 17:08:26,111483,5,task-qrxs,repeat-7g8d#1->-repeat-38fk#1->-repeat-qjz7#1->-repeat-5t6i#1,26327174,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_B,schedule_B,36,19,3,offer,bluebox,response_button_image,1724.5,NaN,NaN,greenBox.png,1,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,blueBox.png,greenBox.png,al2_uncon.png,66,35,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Volatile,1.807,1.029,1.634,2.092,inexpert
