Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,left_button,right_button,advice,orderno,trialno,ShowProgressBar,image,prob_blue_corr,prob_group_corr,corr_ans,group_corr,group_choice,blue_pos,indiv_vol,soc_vol,ITI_1,ITI_2,ITI_3,ITI_4,condition
316,1756914544750,03/09/2025 15:49,1756914544695,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,64,34,3,offer,Zone2,response_button_image,1771,,,yellowBox.png,1,,,,,,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,14,63,,,0.85,0.15,1,1,1,0,Stable,Stable,3.092,1.42,1.307,2.647,inexpert
317,1756914546724,03/09/2025 15:49,1756914546680,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,64,34,4,feedback_l,Zone7,timelimit_screen,2001,,,,0,,,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,14,63,,,0.85,0.15,1,1,1,0,Stable,Stable,3.092,1.42,1.307,2.647,inexpert
318,1756914546876,03/09/2025 15:49,1756914546831,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,64,34,6,end,Zone1,timelimit_screen,151,,,,0,,,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,14,63,,,0.85,0.15,1,1,1,0,Stable,Stable,3.092,1.42,1.307,2.647,inexpert
319,1756914547659,03/09/2025 15:49,1756914547627,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,65,30,1,Screen 1,Zone1,continue_button,780,,,,0,,,,,,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,15,64,,,0.85,0.15,1,0,0,0,Stable,Stable,3.244,1.836,1.584,2.714,inexpert
320,1756914548651,03/09/2025 15:49,1756914548614,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,65,30,2,individual,Zone4,timelimit_screen,999,,,,0,,,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,15,64,,,0.85,0.15,1,0,0,0,Stable,Stable,3.244,1.836,1.584,2.714,inexpert
321,1756914549577,03/09/2025 15:49,1756914549533,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,65,30,3,offer,Zone2,response_button_image,910,,,yellowBox.png,1,,,,,,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,15,64,,,0.85,0.15,1,0,0,0,Stable,Stable,3.244,1.836,1.584,2.714,inexpert
322,1756914551566,03/09/2025 15:49,1756914551530,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,65,30,4,feedback_l,Zone7,timelimit_screen,1998,,,,0,,,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,15,64,,,0.85,0.15,1,0,0,0,Stable,Stable,3.244,1.836,1.584,2.714,inexpert
323,1756914551714,03/09/2025 15:49,1756914551681,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,65,30,6,end,Zone1,timelimit_screen,151,,,,0,,,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,15,64,,,0.85,0.15,1,0,0,0,Stable,Stable,3.244,1.836,1.584,2.714,inexpert
324,1756914552656,03/09/2025 15:49,1756914552610,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,66,31,1,Screen 1,Zone1,continue_button,916.9999999999418,,,,0,,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,16,65,,,0.85,0.15,1,1,1,1,Stable,Stable,3.42,1.433,1.924,1.235,inexpert
325,1756914553641,03/09/2025 15:49,1756914553593,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,66,31,2,individual,Zone4,timelimit_screen,999,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,16,65,,,0.85,0.15,1,1,1,1,Stable,Stable,3.42,1.433,1.924,1.235,inexpert
326,1756914554695,03/09/2025 15:49,1756914554658,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,66,31,3,offer,bluebox,response_button_image,1056,,,yellowBox.png,1,,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,16,65,,,0.85,0.15,1,1,1,1,Stable,Stable,3.42,1.433,1.924,1.235,inexpert
327,1756914556690,03/09/2025 15:49,1756914556641,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,66,31,5,feedback_r,Zone7,timelimit_screen,1999,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,16,65,,,0.85,0.15,1,1,1,1,Stable,Stable,3.42,1.433,1.924,1.235,inexpert
328,1756914556825,03/09/2025 15:49,1756914556793,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,66,31,6,end,Zone1,timelimit_screen,153,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,16,65,,,0.85,0.15,1,1,1,1,Stable,Stable,3.42,1.433,1.924,1.235,inexpert
329,1756914557461,03/09/2025 15:49,1756914557431,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,67,32,1,Screen 1,Zone1,continue_button,626.0000000000582,,,,0,,,,,,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,17,66,,,0.15,0.15,0,1,0,0,Stable,Stable,3.067,1.244,0.639,2.176,inexpert
330,1756914558465,03/09/2025 15:49,1756914558427,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,67,32,2,individual,Zone4,timelimit_screen,999,,,,0,,,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,17,66,,,0.15,0.15,0,1,0,0,Stable,Stable,3.067,1.244,0.639,2.176,inexpert
331,1756914559540,03/09/2025 15:49,1756914559495,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,67,32,3,offer,bluebox,response_button_image,1058,,,redBox.png,1,,,,,,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,17,66,,,0.15,0.15,0,1,0,0,Stable,Stable,3.067,1.244,0.639,2.176,inexpert
332,1756914561535,03/09/2025 15:49,1756914561492,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,67,32,5,feedback_r,Zone7,timelimit_screen,2000,,,,0,,,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,17,66,,,0.15,0.15,0,1,0,0,Stable,Stable,3.067,1.244,0.639,2.176,inexpert
333,1756914561681,03/09/2025 15:49,1756914561643,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,67,32,6,end,Zone1,timelimit_screen,151,,,,0,,,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,17,66,,,0.15,0.15,0,1,0,0,Stable,Stable,3.067,1.244,0.639,2.176,inexpert
334,1756914562314,03/09/2025 15:49,1756914562269,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,68,35,1,Screen 1,Zone1,continue_button,610.9999999999418,,,,0,,,,,,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,18,67,,,0.15,0.15,0,0,1,0,Stable,Stable,2.462,1.66,1.836,2.126,inexpert
335,1756914563298,03/09/2025 15:49,1756914563260,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,68,35,2,individual,Zone4,timelimit_screen,999,,,,0,,,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,18,67,,,0.15,0.15,0,0,1,0,Stable,Stable,2.462,1.66,1.836,2.126,inexpert
336,1756914564430,03/09/2025 15:49,1756914564387,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,68,35,3,offer,Zone3,response_button_image,1118,,,redBox.png,1,,,,,,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,18,67,,,0.15,0.15,0,0,1,0,Stable,Stable,2.462,1.66,1.836,2.126,inexpert
337,1756914566420,03/09/2025 15:49,1756914566375,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,68,35,5,feedback_r,Zone7,timelimit_screen,2000,,,,0,,,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,18,67,,,0.15,0.15,0,0,1,0,Stable,Stable,2.462,1.66,1.836,2.126,inexpert
338,1756914566562,03/09/2025 15:49,1756914566527,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,68,35,6,end,Zone1,timelimit_screen,151,,,,0,,,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,18,67,,,0.15,0.15,0,0,1,0,Stable,Stable,2.462,1.66,1.836,2.126,inexpert
339,1756914567352,03/09/2025 15:49,1756914567310,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,69,33,1,Screen 1,Zone1,continue_button,769,,,,0,,,,,,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,19,68,,,0.15,0.15,0,0,1,1,Stable,Stable,3.647,1.408,1.118,1.84,inexpert
340,1756914568344,03/09/2025 15:49,1756914568306,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,69,33,2,individual,Zone4,timelimit_screen,999,,,,0,,,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,19,68,,,0.15,0.15,0,0,1,1,Stable,Stable,3.647,1.408,1.118,1.84,inexpert
341,1756914570645,03/09/2025 15:49,1756914570611,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,69,33,3,offer,bluebox,response_button_image,2296,,,yellowBox.png,1,1,,,,,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,19,68,,,0.15,0.15,0,0,1,1,Stable,Stable,3.647,1.408,1.118,1.84,inexpert
342,1756914572649,03/09/2025 15:49,1756914572605,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,69,33,5,feedback_r,Zone7,timelimit_screen,2003,,,,0,,,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,19,68,,,0.15,0.15,0,0,1,1,Stable,Stable,3.647,1.408,1.118,1.84,inexpert
343,1756914572786,03/09/2025 15:49,1756914572756,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,69,33,6,end,Zone1,timelimit_screen,151,,,,0,,,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,19,68,,,0.15,0.15,0,0,1,1,Stable,Stable,3.647,1.408,1.118,1.84,inexpert
344,1756914574000,03/09/2025 15:49,1756914573952,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,70,34,1,Screen 1,Zone1,continue_button,1183,,,,0,,,,,,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,20,69,,,0.15,0.15,0,1,0,0,Stable,Stable,2.966,0.941,0.588,1.941,inexpert
345,1756914574975,03/09/2025 15:49,1756914574939,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,70,34,2,individual,Zone4,timelimit_screen,1000,,,,0,,,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,20,69,,,0.15,0.15,0,1,0,0,Stable,Stable,2.966,0.941,0.588,1.941,inexpert
346,1756914575818,03/09/2025 15:49,1756914575777,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,70,34,3,offer,Zone2,response_button_image,827,,,yellowBox.png,1,1,,,,,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,20,69,,,0.15,0.15,0,1,0,0,Stable,Stable,2.966,0.941,0.588,1.941,inexpert
347,1756914577814,03/09/2025 15:49,1756914577770,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,70,34,4,feedback_l,Zone7,timelimit_screen,1999,,,,0,,,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,20,69,,,0.15,0.15,0,1,0,0,Stable,Stable,2.966,0.941,0.588,1.941,inexpert
348,1756914577973,03/09/2025 15:49,1756914577922,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,70,34,6,end,Zone1,timelimit_screen,152,,,,0,,,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,20,69,,,0.15,0.15,0,1,0,0,Stable,Stable,2.966,0.941,0.588,1.941,inexpert
349,1756914578687,03/09/2025 15:49,1756914578643,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,71,36,1,Screen 1,Zone1,continue_button,706,,,,0,,,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,31,70,,,0.15,0.15,0,1,0,1,Stable,Stable,1.101,0.929,1.067,2.966,inexpert
350,1756914579671,03/09/2025 15:49,1756914579625,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,71,36,2,individual,Zone4,timelimit_screen,993,,,,0,,,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,31,70,,,0.15,0.15,0,1,0,1,Stable,Stable,1.101,0.929,1.067,2.966,inexpert
351,1756914580491,03/09/2025 15:49,1756914580441,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,71,36,3,offer,Zone3,response_button_image,809,,,yellowBox.png,1,1,,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,31,70,,,0.15,0.15,0,1,0,1,Stable,Stable,1.101,0.929,1.067,2.966,inexpert
352,1756914582470,03/09/2025 15:49,1756914582422,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,71,36,5,feedback_r,Zone7,timelimit_screen,1996,,,,0,,,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,31,70,,,0.15,0.15,0,1,0,1,Stable,Stable,1.101,0.929,1.067,2.966,inexpert
353,1756914582615,03/09/2025 15:49,1756914582574,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,71,36,6,end,Zone1,timelimit_screen,152,,,,0,,,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,31,70,,,0.15,0.15,0,1,0,1,Stable,Stable,1.101,0.929,1.067,2.966,inexpert
354,1756914583532,03/09/2025 15:49,1756914583482,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,72,35,1,Screen 1,Zone1,continue_button,895,,,,0,,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,32,71,,,0.85,0.15,1,1,1,1,Stable,Stable,2.185,2,1.08,1.017,inexpert
355,1756914584515,03/09/2025 15:49,1756914584477,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,72,35,2,individual,Zone4,timelimit_screen,999,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,32,71,,,0.85,0.15,1,1,1,1,Stable,Stable,2.185,2,1.08,1.017,inexpert
356,1756914585242,03/09/2025 15:49,1756914585200,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,72,35,3,offer,bluebox,response_button_image,712,,,yellowBox.png,1,,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,32,71,,,0.85,0.15,1,1,1,1,Stable,Stable,2.185,2,1.08,1.017,inexpert
357,1756914587230,03/09/2025 15:49,1756914587190,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,72,35,5,feedback_r,Zone7,timelimit_screen,1998,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,32,71,,,0.85,0.15,1,1,1,1,Stable,Stable,2.185,2,1.08,1.017,inexpert
358,1756914587386,03/09/2025 15:49,1756914587342,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,72,35,6,end,Zone1,timelimit_screen,153,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,32,71,,,0.85,0.15,1,1,1,1,Stable,Stable,2.185,2,1.08,1.017,inexpert
359,1756914588392,03/09/2025 15:49,1756914588354,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,73,36,1,Screen 1,Zone1,continue_button,996,,,,0,,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,33,72,,,0.85,0.15,1,1,1,1,Stable,Stable,3.697,1.458,0.689,2.933,inexpert
360,1756914589386,03/09/2025 15:49,1756914589343,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,73,36,2,individual,Zone4,timelimit_screen,999,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,33,72,,,0.85,0.15,1,1,1,1,Stable,Stable,3.697,1.458,0.689,2.933,inexpert
361,1756914591189,03/09/2025 15:49,1756914591087,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,73,36,3,offer,bluebox,response_button_image,1737,,,yellowBox.png,1,,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,33,72,,,0.85,0.15,1,1,1,1,Stable,Stable,3.697,1.458,0.689,2.933,inexpert
362,1756914593120,03/09/2025 15:49,1756914593072,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,73,36,5,feedback_r,Zone7,timelimit_screen,1999,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,33,72,,,0.85,0.15,1,1,1,1,Stable,Stable,3.697,1.458,0.689,2.933,inexpert
363,1756914593269,03/09/2025 15:49,1756914593225,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,73,36,6,end,Zone1,timelimit_screen,154,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,33,72,,,0.85,0.15,1,1,1,1,Stable,Stable,3.697,1.458,0.689,2.933,inexpert
364,1756914594226,03/09/2025 15:49,1756914594024,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,74,37,1,Screen 1,Zone1,continue_button,789.9999999999418,,,,0,,,,,,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,34,73,,,0.85,0.15,0,0,1,0,Stable,Stable,2.311,1.471,1.622,1.319,inexpert
365,1756914595048,03/09/2025 15:49,1756914595009,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,74,37,2,individual,Zone4,timelimit_screen,999,,,,0,,,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,34,73,,,0.85,0.15,0,0,1,0,Stable,Stable,2.311,1.471,1.622,1.319,inexpert
366,1756914595728,03/09/2025 15:49,1756914595681,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,74,37,3,offer,Zone3,response_button_image,661,,,redBox.png,1,,,,,,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,34,73,,,0.85,0.15,0,0,1,0,Stable,Stable,2.311,1.471,1.622,1.319,inexpert
367,1756914597722,03/09/2025 15:49,1756914597675,1,03/09/2025 16:49,183183,6,task-cj2d,,48985614,11,11344878,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1512x982,1512x796,,,,SLS,2,schedule_A,schedule_A,74,37,5,feedback_r,Zone7,timelimit_screen,1999,,,,0,,,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,34,73,,,0.85,0.15,0,0,1,0,Stable,Stable,2.311,1.471,1.622,1.319,inexpert
