Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,left_button,right_button,advice,orderno,trialno,ShowProgressBar,image,prob_blue_corr,prob_group_corr,corr_ans,group_corr,group_choice,blue_pos,indiv_vol,soc_vol,ITI_1,ITI_2,ITI_3,ITI_4,condition
150,1756914504751,03/09/2025 15:48,1756914508958,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,31,12,2,individual,Zone4,timelimit_screen,999.6999999999825,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,61,30,,,0.85,0.85,1,1,1,1,Stable,Stable,2.79,1.735,0.601,2.345,expert
151,1756914505757,03/09/2025 15:48,1756914509954,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,31,12,3,offer,Zone2,response_button_image,985.1000000238419,,,redBox.png,1,1,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,61,30,,,0.85,0.85,1,1,1,1,Stable,Stable,2.79,1.735,0.601,2.345,expert
152,1756914507736,03/09/2025 15:48,1756914511942,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,31,12,4,feedback_l,Zone7,timelimit_screen,1999.7000000000116,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,61,30,,,0.85,0.85,1,1,1,1,Stable,Stable,2.79,1.735,0.601,2.345,expert
153,1756914507896,03/09/2025 15:48,1756914512092,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,31,12,6,end,Zone1,timelimit_screen,150.19999999998254,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,61,30,,,0.85,0.85,1,1,1,1,Stable,Stable,2.79,1.735,0.601,2.345,expert
154,1756914509084,03/09/2025 15:48,1756914513288,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,32,19,1,Screen 1,Zone1,continue_button,1173.300000011921,,,,0,,,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,62,31,,,0.85,0.15,1,0,0,1,Stable,Volatile,2.538,1.672,1.143,1.555,expert
155,1756914510069,03/09/2025 15:48,1756914514276,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,32,19,2,individual,Zone4,timelimit_screen,1000,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,62,31,,,0.85,0.15,1,0,0,1,Stable,Volatile,2.538,1.672,1.143,1.555,expert
156,1756914511025,03/09/2025 15:48,1756914515220,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,32,19,3,offer,Zone3,response_button_image,933,,,yellowBox.png,1,,,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,62,31,,,0.85,0.15,1,0,0,1,Stable,Volatile,2.538,1.672,1.143,1.555,expert
157,1756914513009,03/09/2025 15:48,1756914517208,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,32,19,5,feedback_r,Zone7,timelimit_screen,1999.5,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,62,31,,,0.85,0.15,1,0,0,1,Stable,Volatile,2.538,1.672,1.143,1.555,expert
158,1756914513226,03/09/2025 15:48,1756914517358,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,32,19,6,end,Zone1,timelimit_screen,150.09999999997672,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,62,31,,,0.85,0.15,1,0,0,1,Stable,Volatile,2.538,1.672,1.143,1.555,expert
159,1756914514198,03/09/2025 15:48,1756914518403,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,33,13,1,Screen 1,Zone1,continue_button,1022.0999999940395,,,,0,,,,,,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,63,32,,,0.85,0.15,1,0,0,0,Stable,Volatile,2.739,1.13,0.815,1.387,expert
160,1756914515183,03/09/2025 15:48,1756914519392,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,33,13,2,individual,Zone4,timelimit_screen,999.8000000000175,,,,0,,,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,63,32,,,0.85,0.15,1,0,0,0,Stable,Volatile,2.739,1.13,0.815,1.387,expert
161,1756914516282,03/09/2025 15:48,1756914520488,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,33,13,3,offer,bluebox,response_button_image,1083.800000011921,,,redBox.png,1,1,,,,,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,63,32,,,0.85,0.15,1,0,0,0,Stable,Volatile,2.739,1.13,0.815,1.387,expert
162,1756914518269,03/09/2025 15:48,1756914522475,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,33,13,5,feedback_r,Zone7,timelimit_screen,1999.8999999999942,,,,0,,,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,63,32,,,0.85,0.15,1,0,0,0,Stable,Volatile,2.739,1.13,0.815,1.387,expert
163,1756914518427,03/09/2025 15:48,1756914522625,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,33,13,6,end,Zone1,timelimit_screen,149.89999999999418,,,,0,,,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,63,32,,,0.85,0.15,1,0,0,0,Stable,Volatile,2.739,1.13,0.815,1.387,expert
164,1756914519745,03/09/2025 15:48,1756914523946,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,34,20,1,Screen 1,Zone1,continue_button,1294.6000000238419,,,,0,,,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,64,33,,,0.85,0.15,1,0,0,1,Stable,Volatile,3.672,0.828,0.513,2.059,expert
165,1756914520744,03/09/2025 15:48,1756914524942,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,34,20,2,individual,Zone4,timelimit_screen,1000,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,64,33,,,0.85,0.15,1,0,0,1,Stable,Volatile,3.672,0.828,0.513,2.059,expert
166,1756914522773,03/09/2025 15:48,1756914526963,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,34,20,3,offer,Zone2,response_button_image,2009.699999988079,,,redBox.png,1,1,,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,64,33,,,0.85,0.15,1,0,0,1,Stable,Volatile,3.672,0.828,0.513,2.059,expert
167,1756914524762,03/09/2025 15:48,1756914528959,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,34,20,4,feedback_l,Zone7,timelimit_screen,2000.0999999999767,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,64,33,,,0.85,0.15,1,0,0,1,Stable,Volatile,3.672,0.828,0.513,2.059,expert
168,1756914524902,03/09/2025 15:48,1756914529108,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,34,20,6,end,Zone1,timelimit_screen,149.70000000001164,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,64,33,,,0.85,0.15,1,0,0,1,Stable,Volatile,3.672,0.828,0.513,2.059,expert
169,1756914526065,03/09/2025 15:48,1756914530270,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,35,14,1,Screen 1,Zone1,continue_button,1139.800000011921,,,,0,,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,65,34,,,0.85,0.15,1,1,1,1,Stable,Volatile,2.261,0.866,1.811,2.849,expert
170,1756914527071,03/09/2025 15:48,1756914531258,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,35,14,2,individual,Zone4,timelimit_screen,999.8999999999942,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,65,34,,,0.85,0.15,1,1,1,1,Stable,Volatile,2.261,0.866,1.811,2.849,expert
171,1756914528197,03/09/2025 15:48,1756914532403,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,35,14,3,offer,bluebox,response_button_image,1132.9000000059605,,,yellowBox.png,1,,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,65,34,,,0.85,0.15,1,1,1,1,Stable,Volatile,2.261,0.866,1.811,2.849,expert
172,1756914530188,03/09/2025 15:48,1756914534393,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,35,14,5,feedback_r,Zone7,timelimit_screen,1999.7000000000116,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,65,34,,,0.85,0.15,1,1,1,1,Stable,Volatile,2.261,0.866,1.811,2.849,expert
173,1756914530334,03/09/2025 15:48,1756914534542,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,35,14,6,end,Zone1,timelimit_screen,150.29999999998836,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,65,34,,,0.85,0.15,1,1,1,1,Stable,Volatile,2.261,0.866,1.811,2.849,expert
174,1756914531329,03/09/2025 15:48,1756914535535,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,36,21,1,Screen 1,Zone1,continue_button,968.1999999880791,,,,0,,,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,66,35,,,0.85,0.15,1,0,0,1,Stable,Volatile,1.807,1.029,1.634,2.092,expert
175,1756914532318,03/09/2025 15:48,1756914536525,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,36,21,2,individual,Zone4,timelimit_screen,999.6000000000058,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,66,35,,,0.85,0.15,1,0,0,1,Stable,Volatile,1.807,1.029,1.634,2.092,expert
176,1756914533152,03/09/2025 15:48,1756914537353,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,36,21,3,offer,Zone3,response_button_image,815.3000000119209,,,yellowBox.png,1,,,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,66,35,,,0.85,0.15,1,0,0,1,Stable,Volatile,1.807,1.029,1.634,2.092,expert
177,1756914535135,03/09/2025 15:48,1756914539341,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,36,21,5,feedback_r,Zone7,timelimit_screen,1999.9000000000233,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,66,35,,,0.85,0.15,1,0,0,1,Stable,Volatile,1.807,1.029,1.634,2.092,expert
178,1756914535285,03/09/2025 15:48,1756914539492,1,03/09/2025 16:48,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,36,21,6,end,Zone1,timelimit_screen,150,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,66,35,,,0.85,0.15,1,0,0,1,Stable,Volatile,1.807,1.029,1.634,2.092,expert
179,1756914536586,03/09/2025 15:48,1756914540794,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,37,22,1,Screen 1,Zone1,continue_button,1280.2000000178814,,,,0,,,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,67,36,,,0.85,0.15,1,0,0,1,Stable,Volatile,1.151,1.861,1.887,2.899,expert
180,1756914537587,03/09/2025 15:48,1756914541791,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,37,22,2,individual,Zone4,timelimit_screen,1000.2000000000116,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,67,36,,,0.85,0.15,1,0,0,1,Stable,Volatile,1.151,1.861,1.887,2.899,expert
181,1756914538608,03/09/2025 15:48,1756914542812,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,37,22,3,offer,Zone2,response_button_image,1008.5999999940395,,,redBox.png,1,1,,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,67,36,,,0.85,0.15,1,0,0,1,Stable,Volatile,1.151,1.861,1.887,2.899,expert
182,1756914540604,03/09/2025 15:49,1756914544808,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,37,22,4,feedback_l,Zone7,timelimit_screen,2000,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,67,36,,,0.85,0.15,1,0,0,1,Stable,Volatile,1.151,1.861,1.887,2.899,expert
183,1756914540748,03/09/2025 15:49,1756914544958,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,37,22,6,end,Zone1,timelimit_screen,149.70000000001164,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,67,36,,,0.85,0.15,1,0,0,1,Stable,Volatile,1.151,1.861,1.887,2.899,expert
184,1756914542133,03/09/2025 15:49,1756914546336,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,38,23,1,Screen 1,Zone1,continue_button,1355.5999999940395,,,,0,,,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,68,37,,,0.85,0.15,1,0,0,1,Stable,Volatile,3.143,0.601,0.966,2.277,expert
185,1756914543127,03/09/2025 15:49,1756914547324,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,38,23,2,individual,Zone4,timelimit_screen,999.7000000000116,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,68,37,,,0.85,0.15,1,0,0,1,Stable,Volatile,3.143,0.601,0.966,2.277,expert
186,1756914544329,03/09/2025 15:49,1756914548519,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,38,23,3,offer,Zone2,response_button_image,1183.4000000059605,,,redBox.png,1,1,,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,68,37,,,0.85,0.15,1,0,0,1,Stable,Volatile,3.143,0.601,0.966,2.277,expert
187,1756914546304,03/09/2025 15:49,1756914550508,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,38,23,4,feedback_l,Zone7,timelimit_screen,2000,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,68,37,,,0.85,0.15,1,0,0,1,Stable,Volatile,3.143,0.601,0.966,2.277,expert
188,1756914546450,03/09/2025 15:49,1756914550657,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,38,23,6,end,Zone1,timelimit_screen,149.89999999999418,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,68,37,,,0.85,0.15,1,0,0,1,Stable,Volatile,3.143,0.601,0.966,2.277,expert
189,1756914548089,03/09/2025 15:49,1756914552295,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,39,15,1,Screen 1,Zone1,continue_button,1624.199999988079,,,,0,,,,,,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,69,38,,,0.85,0.15,1,0,0,0,Stable,Volatile,3.571,1.899,0.828,1.353,expert
190,1756914549091,03/09/2025 15:49,1756914553292,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,39,15,2,individual,Zone4,timelimit_screen,1000,,,,0,,,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,69,38,,,0.85,0.15,1,0,0,0,Stable,Volatile,3.571,1.899,0.828,1.353,expert
191,1756914550041,03/09/2025 15:49,1756914554237,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,39,15,3,offer,bluebox,response_button_image,934.5,,,redBox.png,1,1,,,,,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,69,38,,,0.85,0.15,1,0,0,0,Stable,Volatile,3.571,1.899,0.828,1.353,expert
192,1756914552021,03/09/2025 15:49,1756914556224,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,39,15,5,feedback_r,Zone7,timelimit_screen,2000,,,,0,,,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,69,38,,,0.85,0.15,1,0,0,0,Stable,Volatile,3.571,1.899,0.828,1.353,expert
193,1756914552174,03/09/2025 15:49,1756914556374,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,39,15,6,end,Zone1,timelimit_screen,150,,,,0,,,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,69,38,,,0.85,0.15,1,0,0,0,Stable,Volatile,3.571,1.899,0.828,1.353,expert
194,1756914553330,03/09/2025 15:49,1756914557535,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,40,24,1,Screen 1,Zone1,continue_button,1140,,,,0,,,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,70,39,,,0.85,0.15,1,0,0,1,Stable,Volatile,1.933,0.664,1.748,1.622,expert
195,1756914554327,03/09/2025 15:49,1756914558525,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,40,24,2,individual,Zone4,timelimit_screen,1000,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,70,39,,,0.85,0.15,1,0,0,1,Stable,Volatile,1.933,0.664,1.748,1.622,expert
196,1756914555432,03/09/2025 15:49,1756914559636,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,40,24,3,offer,Zone2,response_button_image,1099.800000011921,,,redBox.png,1,1,,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,70,39,,,0.85,0.15,1,0,0,1,Stable,Volatile,1.933,0.664,1.748,1.622,expert
197,1756914557421,03/09/2025 15:49,1756914561625,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,40,24,4,feedback_l,Zone7,timelimit_screen,2000.1000000000058,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,70,39,,,0.85,0.15,1,0,0,1,Stable,Volatile,1.933,0.664,1.748,1.622,expert
198,1756914557577,03/09/2025 15:49,1756914561774,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,40,24,6,end,Zone1,timelimit_screen,150,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,70,39,,,0.85,0.15,1,0,0,1,Stable,Volatile,1.933,0.664,1.748,1.622,expert
199,1756914558705,03/09/2025 15:49,1756914562899,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,41,16,1,Screen 1,Zone1,continue_button,1103.7999999821186,,,,0,,,,,,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,81,40,,,0.85,0.15,1,0,0,0,Stable,Volatile,3.496,1.269,0.727,1.824,expert
200,1756914559695,03/09/2025 15:49,1756914563890,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,41,16,2,individual,Zone4,timelimit_screen,1000.1000000000058,,,,0,,,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,81,40,,,0.85,0.15,1,0,0,0,Stable,Volatile,3.496,1.269,0.727,1.824,expert
201,1756914560766,03/09/2025 15:49,1756914564969,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,41,16,3,offer,bluebox,response_button_image,1066.5999999940395,,,redBox.png,1,1,,,,,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,81,40,,,0.85,0.15,1,0,0,0,Stable,Volatile,3.496,1.269,0.727,1.824,expert
202,1756914562751,03/09/2025 15:49,1756914566957,1,03/09/2025 16:49,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,41,16,5,feedback_r,Zone7,timelimit_screen,2000,,,,0,,,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,81,40,,,0.85,0.15,1,0,0,0,Stable,Volatile,3.496,1.269,0.727,1.824,expert
